"participant_id","trial_number","condition","fix_duration","key_press","correct_key","correct","rt","correct_response","response"
"DINA12",127,"easy",453,"alt","alt",TRUE,793,"blue","blue"
"DINA12",128,"easy",499,"alt","alt",TRUE,1439,"blue","blue"
"DINA12",129,"hard",406,"control","control",TRUE,898,"red","red"
"DINA12",130,"hard",467,"alt","control",FALSE,2154,"red","blue"
"DINA12",131,"easy",526,"alt","alt",TRUE,2937,"blue","blue"
"DINA12",132,"easy",549,"control","control",TRUE,4078,"red","red"
"DINA12",133,"hard",464,"alt","control",FALSE,1236,"red","blue"
"DINA12",134,"hard",584,"control","alt",FALSE,708,"blue","red"
"DINA12",135,"easy",592,"alt","control",FALSE,1192,"red","blue"
"DINA12",136,"hard",552,NA,"alt",FALSE,NA,"blue",NA
"DINA12",137,"easy",452,"alt","alt",TRUE,2649,"blue","blue"
"DINA12",138,"hard",430,"alt","alt",TRUE,4306,"blue","blue"
"DINA12",139,"easy",454,"control","control",TRUE,795,"red","red"
"DINA12",140,"hard",401,"alt","alt",TRUE,2988,"blue","blue"
"DINA12",141,"hard",461,"alt","alt",TRUE,810,"blue","blue"
"DINA12",142,"easy",451,"alt","alt",TRUE,1226,"blue","blue"
"DINA12",143,"easy",479,"control","control",TRUE,742,"red","red"
"DINA12",144,"hard",574,"alt","alt",TRUE,1961,"blue","blue"
"DINA12",145,"hard",426,"control","control",TRUE,1472,"red","red"
"DINA12",146,"hard",472,"alt","alt",TRUE,2033,"blue","blue"
"DINA12",147,"hard",466,"control","control",TRUE,1389,"red","red"
"DINA12",148,"easy",551,"control","control",TRUE,859,"red","red"
"DINA12",149,"easy",588,"alt","control",FALSE,1603,"red","blue"
"DINA12",150,"easy",474,"control","control",TRUE,2242,"red","red"
"DINA12",151,"easy",460,"alt","alt",TRUE,1092,"blue","blue"
"DINA12",152,"hard",513,"alt","control",FALSE,3892,"red","blue"
"DINA12",153,"easy",468,"control","control",TRUE,1948,"red","red"
"DINA12",154,"easy",587,"alt","alt",TRUE,1649,"blue","blue"
"DINA12",155,"hard",596,"control","control",TRUE,1969,"red","red"
"DINA12",156,"easy",483,"alt","alt",TRUE,1103,"blue","blue"
"DINA12",157,"hard",474,"alt","alt",TRUE,1132,"blue","blue"
"DINA12",158,"easy",485,NA,"control",FALSE,NA,"red",NA
"DINA12",159,"hard",572,"alt","control",FALSE,824,"red","blue"
"DINA12",160,"hard",407,"alt","alt",TRUE,1619,"blue","blue"
"DINA12",161,"easy",582,"alt","alt",TRUE,1090,"blue","blue"
"DINA12",162,"hard",426,"alt","alt",TRUE,1493,"blue","blue"
"DINA12",163,"hard",470,"control","control",TRUE,1295,"red","red"
"DINA12",164,"easy",512,"control","alt",FALSE,3989,"blue","red"
"DINA12",165,"easy",419,"alt","alt",TRUE,913,"blue","blue"
"DINA12",166,"easy",424,"alt","alt",TRUE,772,"blue","blue"
"DINA12",167,"hard",401,"control","control",TRUE,955,"red","red"
"DINA12",168,"hard",412,"alt","alt",TRUE,756,"blue","blue"
"DINA12",169,"easy",474,"control","control",TRUE,911,"red","red"
"DINA12",170,"hard",586,"alt","alt",TRUE,1239,"blue","blue"
"DINA12",171,"easy",505,"control","alt",FALSE,1823,"blue","red"
"DINA12",172,"easy",509,"control","control",TRUE,822,"red","red"
"DINA12",173,"hard",468,"alt","control",FALSE,2012,"red","blue"
"DINA12",174,"easy",435,"control","control",TRUE,840,"red","red"
"DINA12",175,"easy",567,"control","control",TRUE,1231,"red","red"
"DINA12",176,"easy",436,"alt","alt",TRUE,924,"blue","blue"
"DINA12",177,"easy",554,"control","control",TRUE,2985,"red","red"
"DINA12",178,"hard",562,"control","alt",FALSE,2558,"blue","red"
"DINA12",179,"easy",538,"alt","alt",TRUE,1008,"blue","blue"
"DINA12",180,"easy",521,"control","control",TRUE,964,"red","red"
"DINA12",181,"easy",460,"alt","alt",TRUE,661,"blue","blue"
"DINA12",182,"easy",427,"alt","alt",TRUE,2456,"blue","blue"
"DINA12",183,"easy",537,"alt","alt",TRUE,1767,"blue","blue"
"DINA12",184,"easy",591,"alt","alt",TRUE,762,"blue","blue"
"DINA12",185,"hard",503,"control","control",TRUE,706,"red","red"
"DINA12",186,"hard",475,"control","alt",FALSE,838,"blue","red"
"DINA12",187,"easy",415,"control","control",TRUE,824,"red","red"
"DINA12",188,"easy",583,"alt","alt",TRUE,741,"blue","blue"
"DINA12",189,"easy",590,"alt","control",FALSE,828,"red","blue"
"DINA12",190,"hard",596,"alt","alt",TRUE,2890,"blue","blue"
"DINA12",191,"hard",446,"control","control",TRUE,2631,"red","red"
"DINA12",192,"hard",421,"alt","control",FALSE,3494,"red","blue"
"DINA12",193,"easy",431,"control","control",TRUE,2173,"red","red"
"DINA12",194,"easy",522,"alt","alt",TRUE,1056,"blue","blue"
"DINA12",195,"easy",597,"alt","alt",TRUE,1437,"blue","blue"
"DINA12",196,"hard",596,NA,"alt",FALSE,NA,"blue",NA
"DINA12",197,"hard",457,"control","control",TRUE,1584,"red","red"
"DINA12",198,"hard",491,"alt","alt",TRUE,827,"blue","blue"
"DINA12",199,"hard",498,"alt","alt",TRUE,855,"blue","blue"
"EIEW65",0,"hard",402,"alt","alt",TRUE,807,"blue","blue"
"EIEW65",1,"easy",474,"alt","alt",TRUE,603,"blue","blue"
"EIEW65",2,"easy",561,"alt","alt",TRUE,658,"blue","blue"
"EIEW65",3,"easy",575,"control","control",TRUE,582,"red","red"
"EIEW65",4,"hard",593,"alt","control",FALSE,876,"red","blue"
"EIEW65",5,"easy",528,"control","control",TRUE,777,"red","red"
"EIEW65",6,"easy",504,"control","control",TRUE,726,"red","red"
"EIEW65",7,"easy",543,"control","control",TRUE,563,"red","red"
"EIEW65",8,"hard",573,"alt","alt",TRUE,627,"blue","blue"
"EIEW65",9,"easy",426,"control","control",TRUE,565,"red","red"
"EIEW65",10,"hard",457,"alt","alt",TRUE,1537,"blue","blue"
"EIEW65",11,"easy",511,"alt","alt",TRUE,642,"blue","blue"
"EIEW65",12,"easy",411,"alt","alt",TRUE,491,"blue","blue"
"EIEW65",13,"easy",587,"control","control",TRUE,570,"red","red"
"EIEW65",14,"easy",574,"control","control",TRUE,786,"red","red"
"EIEW65",15,"hard",483,"alt","alt",TRUE,706,"blue","blue"
"EIEW65",16,"hard",438,"alt","alt",TRUE,1218,"blue","blue"
"EIEW65",17,"hard",432,"control","control",TRUE,1495,"red","red"
"EIEW65",18,"hard",597,"control","control",TRUE,1261,"red","red"
"EIEW65",19,"hard",405,"alt","control",FALSE,1671,"red","blue"
"EIEW65",20,"easy",479,"alt","alt",TRUE,765,"blue","blue"
"EIEW65",21,"hard",597,"alt","alt",TRUE,1341,"blue","blue"
"EIEW65",22,"easy",436,"alt","alt",TRUE,770,"blue","blue"
"EIEW65",23,"easy",569,"alt","alt",TRUE,609,"blue","blue"
"EIEW65",24,"hard",468,"alt","alt",TRUE,1561,"blue","blue"
"EIEW65",25,"easy",549,"control","control",TRUE,615,"red","red"
"EIEW65",26,"hard",519,"control","control",TRUE,1505,"red","red"
"EIEW65",27,"easy",453,"alt","alt",TRUE,946,"blue","blue"
"EIEW65",28,"hard",413,"alt","alt",TRUE,1299,"blue","blue"
"EIEW65",29,"easy",488,"alt","alt",TRUE,638,"blue","blue"
"EIEW65",30,"easy",511,"alt","alt",TRUE,1349,"blue","blue"
"EIEW65",31,"easy",571,"control","control",TRUE,558,"red","red"
"EIEW65",32,"hard",589,"alt","control",FALSE,1260,"red","blue"
"EIEW65",33,"easy",545,"control","control",TRUE,586,"red","red"
"EIEW65",34,"easy",500,"alt","alt",TRUE,629,"blue","blue"
"EIEW65",35,"easy",598,"control","control",TRUE,567,"red","red"
"EIEW65",36,"easy",550,"control","control",TRUE,549,"red","red"
"EIEW65",37,"easy",539,"control","control",TRUE,516,"red","red"
"EIEW65",38,"hard",585,"alt","alt",TRUE,646,"blue","blue"
"EIEW65",39,"hard",539,"control","control",TRUE,1131,"red","red"
"EIEW65",40,"easy",411,"control","control",TRUE,588,"red","red"
"EIEW65",41,"easy",550,"control","control",TRUE,665,"red","red"
"EIEW65",42,"hard",455,"control","control",TRUE,1336,"red","red"
"EIEW65",43,"easy",595,"alt","alt",TRUE,663,"blue","blue"
"EIEW65",44,"hard",450,"alt","alt",TRUE,1638,"blue","blue"
"EIEW65",45,"hard",555,"alt","alt",TRUE,1332,"blue","blue"
"EIEW65",46,"hard",520,"control","control",TRUE,642,"red","red"
"EIEW65",47,"hard",409,"alt","alt",TRUE,1591,"blue","blue"
"EIEW65",48,"hard",488,"alt","alt",TRUE,1163,"blue","blue"
"EIEW65",49,"easy",508,"control","control",TRUE,673,"red","red"
"EIEW65",50,"easy",454,"control","control",TRUE,1708,"red","red"
"EIEW65",51,"hard",558,"alt","alt",TRUE,818,"blue","blue"
"EIEW65",52,"hard",595,"control","control",TRUE,612,"red","red"
"EIEW65",53,"hard",422,"alt","alt",TRUE,823,"blue","blue"
"EIEW65",54,"hard",414,"control","control",TRUE,567,"red","red"
"EIEW65",55,"hard",421,"alt","alt",TRUE,1633,"blue","blue"
"EIEW65",56,"easy",487,"alt","alt",TRUE,620,"blue","blue"
"EIEW65",57,"easy",516,"alt","alt",TRUE,720,"blue","blue"
"EIEW65",58,"easy",584,"alt","alt",TRUE,877,"blue","blue"
"EIEW65",59,"hard",564,"alt","alt",TRUE,640,"blue","blue"
"EIEW65",60,"hard",456,"control","control",TRUE,616,"red","red"
"EIEW65",61,"easy",421,"alt","alt",TRUE,731,"blue","blue"
"EIEW65",62,"easy",452,"control","control",TRUE,694,"red","red"
"EIEW65",63,"hard",411,"alt","alt",TRUE,1259,"blue","blue"
"EIEW65",64,"easy",584,"alt","alt",TRUE,943,"blue","blue"
"EIEW65",65,"easy",420,"alt","alt",TRUE,717,"blue","blue"
"EIEW65",66,"easy",426,"control","control",TRUE,585,"red","red"
"EIEW65",67,"easy",432,"alt","alt",TRUE,611,"blue","blue"
"EIEW65",68,"hard",538,"control","alt",FALSE,864,"blue","red"
"EIEW65",69,"easy",523,"control","control",TRUE,773,"red","red"
"EIEW65",70,"hard",432,"alt","alt",TRUE,734,"blue","blue"
"EIEW65",71,"easy",432,"control","control",TRUE,628,"red","red"
"EIEW65",72,"hard",489,"alt","alt",TRUE,974,"blue","blue"
"EIEW65",73,"easy",514,"alt","alt",TRUE,890,"blue","blue"
"EIEW65",74,"easy",516,"alt","alt",TRUE,563,"blue","blue"
"EIEW65",75,"easy",596,"control","control",TRUE,599,"red","red"
"EIEW65",76,"easy",472,"alt","alt",TRUE,587,"blue","blue"
"EIEW65",77,"hard",469,"control","alt",FALSE,1089,"blue","red"
"EIEW65",78,"hard",585,"alt","alt",TRUE,1170,"blue","blue"
"EIEW65",79,"easy",501,"alt","alt",TRUE,732,"blue","blue"
"EIEW65",80,"hard",555,"control","control",TRUE,920,"red","red"
"EIEW65",81,"hard",571,"control","control",TRUE,1285,"red","red"
"EIEW65",82,"hard",522,"alt","alt",TRUE,1121,"blue","blue"
"EIEW65",83,"easy",542,"alt","alt",TRUE,768,"blue","blue"
"EIEW65",84,"easy",478,"control","control",TRUE,616,"red","red"
"EIEW65",85,"hard",593,"control","control",TRUE,860,"red","red"
"EIEW65",86,"easy",502,"control","control",TRUE,792,"red","red"
"EIEW65",87,"hard",444,"control","control",TRUE,1115,"red","red"
"EIEW65",88,"easy",403,"alt","alt",TRUE,589,"blue","blue"
"EIEW65",89,"hard",416,"control","control",TRUE,902,"red","red"
"EIEW65",90,"hard",486,"control","control",TRUE,1816,"red","red"
"EIEW65",91,"easy",600,"alt","alt",TRUE,655,"blue","blue"
"EIEW65",92,"hard",556,"control","control",TRUE,813,"red","red"
"EIEW65",93,"easy",528,"alt","alt",TRUE,648,"blue","blue"
"EIEW65",94,"easy",460,"alt","alt",TRUE,813,"blue","blue"
"EIEW65",95,"easy",568,"control","control",TRUE,754,"red","red"
"EIEW65",96,"easy",411,"alt","alt",TRUE,623,"blue","blue"
"EIEW65",97,"easy",437,"control","control",TRUE,562,"red","red"
"EIEW65",98,"easy",572,"control","control",TRUE,580,"red","red"
"EIEW65",99,"hard",422,"alt","alt",TRUE,840,"blue","blue"
"EIEW65",100,"easy",409,"control","control",TRUE,654,"red","red"
"EIEW65",101,"hard",524,"alt","alt",TRUE,807,"blue","blue"
"EIEW65",102,"hard",488,"alt","control",FALSE,1058,"red","blue"
"EIEW65",103,"easy",596,"alt","alt",TRUE,604,"blue","blue"
"EIEW65",104,"hard",494,"control","control",TRUE,1301,"red","red"
"EIEW65",105,"easy",468,"control","control",TRUE,518,"red","red"
"EIEW65",106,"hard",405,"alt","alt",TRUE,560,"blue","blue"
"EIEW65",107,"easy",558,"alt","alt",TRUE,653,"blue","blue"
"EIEW65",108,"hard",512,"control","control",TRUE,848,"red","red"
"EIEW65",109,"hard",480,"control","control",TRUE,569,"red","red"
"EIEW65",110,"hard",513,"control","control",TRUE,1261,"red","red"
"EIEW65",111,"easy",485,"alt","alt",TRUE,517,"blue","blue"
"EIEW65",112,"hard",483,"control","control",TRUE,758,"red","red"
"EIEW65",113,"hard",569,"alt","alt",TRUE,550,"blue","blue"
"EIEW65",114,"hard",468,"alt","alt",TRUE,888,"blue","blue"
"EIEW65",115,"easy",464,"control","control",TRUE,541,"red","red"
"EIEW65",116,"hard",536,"alt","control",FALSE,593,"red","blue"
"EIEW65",117,"easy",407,"alt","alt",TRUE,641,"blue","blue"
"EIEW65",118,"easy",540,"control","control",TRUE,743,"red","red"
"EIEW65",119,"hard",540,"control","control",TRUE,1089,"red","red"
"EIEW65",120,"easy",489,"alt","alt",TRUE,603,"blue","blue"
"EIEW65",121,"hard",521,"alt","alt",TRUE,1013,"blue","blue"
"EIEW65",122,"hard",559,"control","control",TRUE,858,"red","red"
"EIEW65",123,"hard",441,"alt","alt",TRUE,1416,"blue","blue"
"EIEW65",124,"hard",416,"alt","control",FALSE,1378,"red","blue"
"EIEW65",125,"hard",527,"control","control",TRUE,1353,"red","red"
"EIEW65",126,"easy",546,"control","control",TRUE,666,"red","red"
"EIEW65",127,"easy",545,"alt","alt",TRUE,828,"blue","blue"
"EIEW65",128,"easy",475,"alt","alt",TRUE,1055,"blue","blue"
"EIEW65",129,"easy",468,"control","control",TRUE,633,"red","red"
"EIEW65",130,"hard",570,"control","control",TRUE,1210,"red","red"
"EIEW65",131,"easy",583,"alt","alt",TRUE,617,"blue","blue"
"EIEW65",132,"hard",468,"alt","alt",TRUE,1133,"blue","blue"
"EIEW65",133,"hard",503,"control","control",TRUE,940,"red","red"
"EIEW65",134,"easy",532,"alt","alt",TRUE,535,"blue","blue"
"EIEW65",135,"easy",522,"control","control",TRUE,1074,"red","red"
"EIEW65",136,"easy",453,"alt","alt",TRUE,566,"blue","blue"
"EIEW65",137,"hard",594,"control","control",TRUE,725,"red","red"
"EIEW65",138,"hard",502,"control","control",TRUE,918,"red","red"
"EIEW65",139,"hard",585,"control","control",TRUE,1059,"red","red"
"EIEW65",140,"easy",550,"control","control",TRUE,519,"red","red"
"EIEW65",141,"hard",440,"alt","alt",TRUE,637,"blue","blue"
"EIEW65",142,"hard",407,"control","control",TRUE,735,"red","red"
"EIEW65",143,"hard",577,"alt","alt",TRUE,634,"blue","blue"
"EIEW65",144,"hard",416,"control","control",TRUE,1214,"red","red"
"EIEW65",145,"easy",484,"alt","alt",TRUE,490,"blue","blue"
"EIEW65",146,"hard",508,"control","control",TRUE,1122,"red","red"
"EIEW65",147,"easy",514,"control","control",TRUE,519,"red","red"
"EIEW65",148,"easy",455,"alt","alt",TRUE,626,"blue","blue"
"EIEW65",149,"hard",548,"control","control",TRUE,822,"red","red"
"EIEW65",150,"easy",573,"control","control",TRUE,513,"red","red"
"EIEW65",151,"easy",544,"control","control",TRUE,733,"red","red"
"EIEW65",152,"hard",582,"control","control",TRUE,520,"red","red"
"EIEW65",153,"hard",554,"alt","alt",TRUE,829,"blue","blue"
"EIEW65",154,"hard",446,"control","alt",FALSE,803,"blue","red"
"EIEW65",155,"easy",447,"alt","alt",TRUE,547,"blue","blue"
"EIEW65",156,"hard",591,"control","control",TRUE,883,"red","red"
"EIEW65",157,"easy",490,"alt","alt",TRUE,622,"blue","blue"
"EIEW65",158,"hard",455,"control","alt",FALSE,874,"blue","red"
"EIEW65",159,"easy",555,"alt","alt",TRUE,600,"blue","blue"
"EIEW65",160,"hard",447,"control","control",TRUE,912,"red","red"
"EIEW65",161,"easy",588,"control","control",TRUE,688,"red","red"
"EIEW65",162,"easy",430,"alt","alt",TRUE,609,"blue","blue"
"EIEW65",163,"easy",424,"alt","alt",TRUE,570,"blue","blue"
"EIEW65",164,"hard",431,"control","control",TRUE,758,"red","red"
"EIEW65",165,"easy",531,"alt","alt",TRUE,543,"blue","blue"
"EIEW65",166,"easy",568,"control","control",TRUE,542,"red","red"
"EIEW65",167,"hard",462,"alt","alt",TRUE,557,"blue","blue"
"EIEW65",168,"easy",570,"alt","alt",TRUE,608,"blue","blue"
"EIEW65",169,"easy",558,"control","control",TRUE,518,"red","red"
"EIEW65",170,"hard",427,"control","alt",FALSE,1021,"blue","red"
"EIEW65",171,"hard",442,"alt","alt",TRUE,551,"blue","blue"
"EIEW65",172,"hard",552,"control","control",TRUE,579,"red","red"
"EIEW65",173,"hard",513,"alt","alt",TRUE,609,"blue","blue"
"EIEW65",174,"easy",565,"control","control",TRUE,685,"red","red"
"EIEW65",175,"hard",455,"control","control",TRUE,937,"red","red"
"EIEW65",176,"hard",595,"alt","alt",TRUE,1400,"blue","blue"
"EIEW65",177,"easy",514,"control","control",TRUE,940,"red","red"
"EIEW65",178,"hard",515,"alt","alt",TRUE,926,"blue","blue"
"EIEW65",179,"hard",593,"control","control",TRUE,585,"red","red"
"EIEW65",180,"easy",456,"control","control",TRUE,558,"red","red"
"EIEW65",181,"easy",444,"control","control",TRUE,926,"red","red"
"EIEW65",182,"hard",548,"alt","alt",TRUE,621,"blue","blue"
"EIEW65",183,"hard",468,"alt","alt",TRUE,592,"blue","blue"
"EIEW65",184,"easy",540,"control","control",TRUE,594,"red","red"
"EIEW65",185,"hard",400,"control","control",TRUE,960,"red","red"
"EIEW65",186,"hard",576,"alt","control",FALSE,759,"red","blue"
"EIEW65",187,"hard",584,"control","alt",FALSE,831,"blue","red"
"EIEW65",188,"easy",596,"control","control",TRUE,987,"red","red"
"EIEW65",189,"easy",506,"control","control",TRUE,1419,"red","red"
"EIEW65",190,"hard",431,"control","control",TRUE,869,"red","red"
"EIEW65",191,"hard",509,"alt","alt",TRUE,729,"blue","blue"
"EIEW65",192,"hard",501,"alt","alt",TRUE,631,"blue","blue"
"EIEW65",193,"easy",541,"control","control",TRUE,606,"red","red"
"EIEW65",194,"easy",560,"alt","alt",TRUE,751,"blue","blue"
"EIEW65",195,"hard",504,"control","alt",FALSE,835,"blue","red"
"EIEW65",196,"easy",530,"alt","alt",TRUE,1117,"blue","blue"
"EIEW65",197,"hard",577,"control","control",TRUE,635,"red","red"
"EIEW65",198,"hard",482,"control","alt",FALSE,797,"blue","red"
"EIEW65",199,"easy",423,"control","control",TRUE,857,"red","red"
"ANER96",0,"easy",490,"control","alt",FALSE,1276,"blue","red"
"ANER96",1,"easy",571,"alt","control",FALSE,942,"red","blue"
"ANER96",2,"easy",553,"control","alt",FALSE,1374,"blue","red"
"ANER96",3,"hard",462,"alt","control",FALSE,1000,"red","blue"
"ANER96",4,"hard",503,"alt","alt",TRUE,1028,"blue","blue"
"ANER96",5,"hard",435,"alt","control",FALSE,1246,"red","blue"
"ANER96",6,"hard",449,"control","alt",FALSE,1380,"blue","red"
"ANER96",7,"hard",421,"alt","alt",TRUE,1384,"blue","blue"
"ANER96",8,"easy",437,"control","alt",FALSE,950,"blue","red"
"ANER96",9,"easy",417,"control","alt",FALSE,1162,"blue","red"
"ANER96",10,"hard",410,"alt","alt",TRUE,1113,"blue","blue"
"ANER96",11,"hard",544,"alt","control",FALSE,1505,"red","blue"
"ANER96",12,"easy",587,"alt","control",FALSE,1011,"red","blue"
"ANER96",13,"easy",541,"alt","control",FALSE,1428,"red","blue"
"ANER96",14,"hard",586,"alt","control",FALSE,1759,"red","blue"
"ANER96",15,"easy",427,"control","alt",FALSE,750,"blue","red"
"ANER96",16,"easy",472,"control","alt",FALSE,833,"blue","red"
"ANER96",17,"hard",430,"alt","control",FALSE,1961,"red","blue"
"ANER96",18,"easy",495,"control","alt",FALSE,899,"blue","red"
"ANER96",19,"easy",567,"alt","control",FALSE,1078,"red","blue"
"ANER96",20,"hard",428,"control","alt",FALSE,1284,"blue","red"
"ANER96",21,"easy",484,"alt","control",FALSE,819,"red","blue"
"ANER96",22,"hard",448,"alt","alt",TRUE,1939,"blue","blue"
"ANER96",23,"hard",516,"control","alt",FALSE,797,"blue","red"
"ANER96",24,"hard",452,"alt","control",FALSE,1628,"red","blue"
"ANER96",25,"easy",400,"alt","control",FALSE,882,"red","blue"
"ANER96",26,"hard",517,"control","control",TRUE,1204,"red","red"
"ANER96",27,"hard",573,"control","alt",FALSE,824,"blue","red"
"ANER96",28,"easy",524,"alt","control",FALSE,906,"red","blue"
"ANER96",29,"hard",525,"alt","control",FALSE,1390,"red","blue"
"ANER96",30,"hard",441,"control","control",TRUE,1393,"red","red"
"ANER96",31,"hard",541,"control","alt",FALSE,1524,"blue","red"
"ANER96",32,"hard",463,"alt","alt",TRUE,1377,"blue","blue"
"ANER96",33,"easy",475,"alt","alt",TRUE,1269,"blue","blue"
"ANER96",34,"easy",583,"control","alt",FALSE,848,"blue","red"
"ANER96",35,"hard",477,"alt","control",FALSE,1185,"red","blue"
"ANER96",36,"hard",478,"alt","control",FALSE,1494,"red","blue"
"ANER96",37,"hard",415,"alt","alt",TRUE,1855,"blue","blue"
"ANER96",38,"hard",511,"control","alt",FALSE,908,"blue","red"
"ANER96",39,"easy",525,"alt","control",FALSE,853,"red","blue"
"ANER96",40,"hard",471,"control","alt",FALSE,858,"blue","red"
"ANER96",41,"hard",531,"alt","control",FALSE,1199,"red","blue"
"ANER96",42,"easy",436,"control","alt",FALSE,773,"blue","red"
"ANER96",43,"hard",575,"control","control",TRUE,1178,"red","red"
"ANER96",44,"hard",433,"alt","control",FALSE,1240,"red","blue"
"ANER96",45,"easy",497,"alt","control",FALSE,1435,"red","blue"
"ANER96",46,"hard",442,"control","alt",FALSE,1047,"blue","red"
"ANER96",47,"easy",540,"control","alt",FALSE,1122,"blue","red"
"ANER96",48,"easy",558,"alt","control",FALSE,1006,"red","blue"
"ANER96",49,"easy",477,"alt","control",FALSE,1032,"red","blue"
"ANER96",50,"hard",425,"control","control",TRUE,1356,"red","red"
"ANER96",51,"hard",432,"control","alt",FALSE,1215,"blue","red"
"ANER96",52,"easy",581,"alt","alt",TRUE,824,"blue","blue"
"ANER96",53,"hard",547,"control","alt",FALSE,1966,"blue","red"
"ANER96",54,"hard",510,"alt","control",FALSE,1049,"red","blue"
"ANER96",55,"easy",590,"alt","control",FALSE,740,"red","blue"
"ANER96",56,"easy",440,"control","alt",FALSE,1056,"blue","red"
"ANER96",57,"hard",470,"alt","control",FALSE,864,"red","blue"
"ANER96",58,"easy",570,"alt","control",FALSE,733,"red","blue"
"ANER96",59,"easy",500,"alt","control",FALSE,1296,"red","blue"
"ANER96",60,"hard",566,"control","alt",FALSE,752,"blue","red"
"ANER96",61,"hard",564,"control","alt",FALSE,803,"blue","red"
"ANER96",62,"easy",453,"alt","control",FALSE,836,"red","blue"
"ANER96",63,"easy",467,"control","alt",FALSE,663,"blue","red"
"ANER96",64,"easy",429,"alt","control",FALSE,1195,"red","blue"
"ANER96",65,"easy",565,"alt","control",FALSE,1195,"red","blue"
"ANER96",66,"easy",577,"control","alt",FALSE,672,"blue","red"
"ANER96",67,"easy",562,"alt","alt",TRUE,1535,"blue","blue"
"ANER96",68,"easy",466,"control","alt",FALSE,663,"blue","red"
"ANER96",69,"hard",507,"control","alt",FALSE,1239,"blue","red"
"ANER96",70,"hard",482,"alt","alt",TRUE,1489,"blue","blue"
"ANER96",71,"easy",596,"alt","control",FALSE,669,"red","blue"
"ANER96",72,"hard",515,"control","alt",FALSE,1264,"blue","red"
"ANER96",73,"hard",456,"alt","control",FALSE,1649,"red","blue"
"ANER96",74,"hard",422,"control","control",TRUE,1599,"red","red"
"ANER96",75,"hard",467,"alt","alt",TRUE,1895,"blue","blue"
"ANER96",76,"hard",568,"control","alt",FALSE,827,"blue","red"
"ANER96",77,"hard",600,"alt","control",FALSE,1342,"red","blue"
"ANER96",78,"hard",501,"control","alt",FALSE,1841,"blue","red"
"ANER96",79,"easy",408,"alt","control",FALSE,1181,"red","blue"
"ANER96",80,"easy",472,"alt","control",FALSE,1007,"red","blue"
"ANER96",81,"easy",571,"alt","control",FALSE,1785,"red","blue"
"ANER96",82,"hard",548,"alt","control",FALSE,2349,"red","blue"
"ANER96",83,"hard",576,"control","alt",FALSE,853,"blue","red"
"ANER96",84,"hard",593,"control","alt",FALSE,1697,"blue","red"
"ANER96",85,"easy",555,"control","alt",FALSE,887,"blue","red"
"ANER96",86,"easy",521,"alt","control",FALSE,705,"red","blue"
"ANER96",87,"hard",560,"alt","control",FALSE,890,"red","blue"
"ANER96",88,"easy",407,"control","alt",FALSE,955,"blue","red"
"ANER96",89,"easy",413,"control","alt",FALSE,618,"blue","red"
"ANER96",90,"easy",502,"control","alt",FALSE,636,"blue","red"
"ANER96",91,"hard",413,"alt","alt",TRUE,725,"blue","blue"
"ANER96",92,"hard",521,"alt","alt",TRUE,1042,"blue","blue"
"ANER96",93,"easy",473,"alt","control",FALSE,616,"red","blue"
"ANER96",94,"easy",413,"alt","control",FALSE,1024,"red","blue"
"ANER96",95,"easy",533,"alt","control",FALSE,1174,"red","blue"
"ANER96",96,"hard",448,"control","alt",FALSE,1493,"blue","red"
"ANER96",97,"easy",520,"control","alt",FALSE,1009,"blue","red"
"ANER96",98,"hard",537,"alt","control",FALSE,1691,"red","blue"
"ANER96",99,"easy",431,"control","alt",FALSE,974,"blue","red"
"ANER96",100,"hard",442,"control","alt",FALSE,2124,"blue","red"
"ANER96",101,"easy",460,"alt","control",FALSE,831,"red","blue"
"ANER96",102,"hard",443,"control","alt",FALSE,1056,"blue","red"
"ANER96",103,"hard",523,"alt","control",FALSE,1012,"red","blue"
"ANER96",104,"easy",542,"alt","control",FALSE,953,"red","blue"
"ANER96",105,"easy",417,"alt","control",FALSE,805,"red","blue"
"ANER96",106,"hard",424,"alt","control",FALSE,966,"red","blue"
"ANER96",107,"easy",457,"alt","control",FALSE,839,"red","blue"
"ANER96",108,"easy",507,"control","alt",FALSE,543,"blue","red"
"ANER96",109,"hard",481,"alt","control",FALSE,847,"red","blue"
"ANER96",110,"hard",490,"control","alt",FALSE,630,"blue","red"
"ANER96",111,"easy",446,"alt","control",FALSE,687,"red","blue"
"ANER96",112,"easy",502,"alt","control",FALSE,1089,"red","blue"
"ANER96",113,"easy",418,"alt","control",FALSE,777,"red","blue"
"ANER96",114,"hard",449,"alt","control",FALSE,873,"red","blue"
"ANER96",115,"easy",593,"control","alt",FALSE,663,"blue","red"
"ANER96",116,"hard",445,"control","alt",FALSE,1281,"blue","red"
"ANER96",117,"easy",404,"alt","control",FALSE,841,"red","blue"
"ANER96",118,"easy",573,"control","alt",FALSE,735,"blue","red"
"ANER96",119,"hard",478,"alt","control",FALSE,1174,"red","blue"
"ANER96",120,"hard",533,"alt","control",FALSE,1179,"red","blue"
"ANER96",121,"hard",571,"control","control",TRUE,1384,"red","red"
"ANER96",122,"hard",502,"alt","alt",TRUE,1159,"blue","blue"
"ANER96",123,"hard",407,"alt","control",FALSE,1211,"red","blue"
"ANER96",124,"easy",479,"control","alt",FALSE,879,"blue","red"
