"participant" "block" "trial" "screenID" "setsize" "nTarget" "nDistractor" "layout" "colorCon" "radius" "cueType" "cueColor" "condition" "ratio" "correct" "acc" "RT" "response"
"209" 2 0 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1429 "arrowdown"
"210" 2 0 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1401 "arrowup"
"211" 2 0 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1395 "arrowup"
"212" 2 0 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1694 "arrowdown"
"213" 2 0 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1949 "arrowup"
"214" 2 0 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1997 "arrowdown"
"215" 2 0 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1400 "arrowup"
"216" 2 0 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1842 "arrowup"
"217" 2 0 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1882 "arrowup"
"218" 2 0 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1135 "arrowdown"
"219" 2 0 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 729 "arrowup"
"220" 2 0 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1234 "arrowdown"
"221" 2 0 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1268 "arrowdown"
"222" 2 0 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 828 "arrowdown"
"223" 2 0 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1417 "arrowup"
"224" 2 0 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 754 "arrowup"
"225" 2 0 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1671 "arrowup"
"226" 2 0 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1690 "arrowdown"
"227" 2 0 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1279 "arrowdown"
"228" 2 0 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1001 "arrowdown"
"229" 2 0 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 953 "arrowdown"
"230" 2 0 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1128 "arrowup"
"231" 2 0 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1091 "arrowup"
"232" 2 0 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1392 "arrowup"
"233" 2 0 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1286 "arrowup"
"234" 2 0 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1865 "arrowup"
"235" 2 0 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1900 "arrowdown"
"236" 2 0 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1207 "arrowup"
"237" 2 1 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1590 "arrowup"
"238" 2 1 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2747 "arrowdown"
"239" 2 1 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 905 "arrowdown"
"240" 2 1 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1289 "arrowup"
"241" 2 1 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1024 "arrowdown"
"242" 2 1 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 955 "arrowdown"
"243" 2 1 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1597 "arrowdown"
"244" 2 1 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1878 "arrowdown"
"245" 2 1 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1405 "arrowdown"
"246" 2 1 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2041 "arrowup"
"247" 2 1 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1444 "arrowdown"
"248" 2 1 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 805 "arrowup"
"249" 2 1 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1349 "arrowup"
"250" 2 1 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1765 "arrowup"
"251" 2 1 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1528 "arrowdown"
"252" 2 1 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1152 "arrowup"
"253" 2 1 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1502 "arrowdown"
"254" 2 1 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1332 "arrowdown"
"255" 2 1 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1063 "arrowup"
"256" 2 1 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1039 "arrowup"
"257" 2 1 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 877 "arrowdown"
"258" 2 1 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1611 "arrowup"
"259" 2 1 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1894 "arrowdown"
"260" 2 1 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1150 "arrowdown"
"261" 2 1 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1637 "arrowdown"
"262" 2 1 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1599 "arrowdown"
"263" 2 1 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 956 "arrowdown"
"264" 2 1 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1511 "arrowdown"
"265" 2 1 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1024 "arrowup"
"266" 2 1 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 792 "arrowdown"
"267" 2 1 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 892 "arrowup"
"268" 2 1 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1953 "arrowdown"
"269" 2 1 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1218 "arrowup"
"270" 2 1 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1262 "arrowdown"
"271" 2 1 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1271 "arrowdown"
"272" 2 1 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1980 "arrowup"
"273" 2 1 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1533 "arrowup"
"274" 2 1 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2188 "arrowdown"
"275" 2 1 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1412 "arrowdown"
"276" 2 1 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1355 "arrowup"
"277" 2 1 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1164 "arrowdown"
"278" 2 1 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1362 "arrowup"
"279" 2 1 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1291 "arrowdown"
"280" 2 1 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1322 "arrowdown"
"281" 2 1 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 721 "arrowdown"
"282" 2 1 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 731 "arrowdown"
"283" 2 1 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1476 "arrowup"
"284" 2 1 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 696 "arrowdown"
"285" 2 1 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1681 "arrowup"
"286" 2 1 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1765 "arrowup"
"287" 2 1 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 830 "arrowdown"
"288" 2 1 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 923 "arrowdown"
"289" 2 1 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1361 "arrowup"
"290" 2 1 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1430 "arrowup"
"291" 2 1 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 866 "arrowup"
"292" 2 1 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1974 "arrowdown"
"293" 2 1 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1036 "arrowup"
"294" 2 1 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 981 "arrowup"
"295" 2 1 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2277 "arrowdown"
"296" 2 2 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 974 "arrowdown"
"297" 2 2 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1711 "arrowup"
"298" 2 2 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2651 "arrowdown"
"299" 2 2 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1487 "arrowup"
"300" 2 2 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1006 "arrowdown"
"301" 2 2 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1934 "arrowup"
"302" 2 2 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2366 "arrowup"
"303" 2 2 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1566 "arrowup"
"304" 2 2 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1165 "arrowup"
"305" 2 2 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2895 "arrowdown"
"306" 2 2 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2402 "arrowup"
"307" 2 2 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1876 "arrowdown"
"308" 2 2 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1276 "arrowup"
"309" 2 2 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1292 "arrowdown"
"310" 2 2 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2580 "arrowup"
"311" 2 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1726 "arrowdown"
"312" 2 2 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1065 "arrowdown"
"313" 2 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2650 "arrowup"
"314" 2 2 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2415 "arrowdown"
"315" 2 2 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 867 "arrowup"
"316" 2 2 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 735 "arrowdown"
"317" 2 2 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1298 "arrowdown"
"318" 2 2 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1252 "arrowup"
"319" 2 2 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2555 "arrowup"
"320" 2 2 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1495 "arrowdown"
"321" 2 2 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 937 "arrowdown"
"322" 2 2 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 845 "arrowup"
"323" 2 2 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1416 "arrowdown"
"324" 2 2 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2082 "arrowup"
"325" 2 2 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2685 "arrowdown"
"326" 2 2 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2723 "arrowup"
"327" 2 2 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 0 1856 "arrowdown"
"328" 2 2 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2125 "arrowup"
"329" 2 2 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1316 "arrowdown"
"330" 2 2 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1636 "arrowdown"
"331" 2 2 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2218 "arrowdown"
"332" 2 2 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1011 "arrowup"
"333" 2 2 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1156 "arrowup"
"334" 2 2 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1715 "arrowup"
"335" 2 2 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2623 "arrowdown"
"336" 2 2 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2977 "arrowdown"
"337" 2 2 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1196 "arrowup"
"338" 2 2 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2126 "arrowup"
"339" 2 2 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1736 "arrowdown"
"340" 2 2 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1410 "arrowdown"
"341" 2 2 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 796 "arrowup"
"342" 2 2 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1816 "arrowdown"
"343" 2 2 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 668 "arrowup"
"344" 2 2 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2674 "arrowdown"
"345" 3 0 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1627 "arrowdown"
"346" 3 0 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1076 "arrowdown"
"347" 3 0 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1394 "arrowdown"
"348" 3 0 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1712 "arrowup"
"349" 3 0 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 861 "arrowup"
"350" 3 0 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1187 "arrowdown"
"351" 3 0 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1910 "arrowdown"
"352" 3 0 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 950 "arrowdown"
"353" 3 0 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1250 "arrowup"
"354" 3 0 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1736 "arrowdown"
"355" 3 0 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1649 "arrowup"
"356" 3 0 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1413 "arrowdown"
"357" 3 0 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1302 "arrowdown"
"358" 3 0 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 928 "arrowdown"
"359" 3 0 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1181 "arrowdown"
"360" 3 0 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1935 "arrowup"
"361" 3 0 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1230 "arrowup"
"362" 3 0 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 953 "arrowup"
"363" 3 0 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1099 "arrowdown"
"364" 3 0 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1440 "arrowup"
"365" 3 0 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1361 "arrowdown"
"366" 3 0 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 934 "arrowup"
"367" 3 0 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2180 "arrowup"
"368" 3 0 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1822 "arrowdown"
"369" 3 0 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1506 "arrowup"
"370" 3 0 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 714 "arrowup"
"371" 3 0 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 721 "arrowup"
"372" 3 0 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1530 "arrowup"
"373" 3 0 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1238 "arrowdown"
"374" 3 0 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 853 "arrowup"
"375" 3 0 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1819 "arrowup"
"376" 3 0 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1695 "arrowup"
"377" 3 0 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1711 "arrowup"
"378" 3 0 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1758 "arrowup"
"379" 3 0 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2023 "arrowdown"
"380" 3 0 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 805 "arrowup"
"381" 3 0 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2069 "arrowdown"
"382" 3 0 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1389 "arrowdown"
"383" 3 0 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1391 "arrowup"
"384" 3 0 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 950 "arrowdown"
"385" 3 0 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2616 "arrowup"
"386" 3 0 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1223 "arrowdown"
"387" 3 0 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1642 "arrowdown"
"388" 3 0 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1099 "arrowup"
"389" 3 0 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1277 "arrowdown"
"390" 3 0 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1232 "arrowdown"
